feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
11.503846,199.732028,23535.074938,5.965640,315.645018,495.254078,18.136352,79.359029,3.336285,0
11.511021,183.223083,9820.021206,8.029005,,533.342256,18.022440,72.665620,3.643888,0
5.400171,140.596940,28162.272264,9.120079,260.888663,512.753854,11.354245,89.372593,4.636248,0
4.609308,227.233572,21288.902052,8.296603,357.696092,453.424126,21.017857,64.891513,4.680013,0
13.154211,163.873815,38784.142352,8.231735,352.489524,328.309968,14.879291,69.989507,4.456244,1
4.610450,175.879813,20637.015912,6.110236,337.328384,367.999267,10.177984,59.549732,2.922117,0
10.968251,188.449132,19875.817323,3.526527,375.848548,375.763926,11.609427,41.128701,3.890032,0
2.483875,204.320451,14781.822475,6.777758,316.032920,396.142688,13.954863,83.044828,4.254006,0
6.847630,173.753030,26404.975938,8.146530,329.351623,477.186357,15.713058,42.179780,3.516726,0
5.290132,174.499455,18073.088598,7.248381,384.162450,315.445857,13.891208,,5.111296,1
3.863425,145.547182,21951.983315,7.612272,381.610899,370.304563,17.829856,61.733667,4.688759,1
3.333096,224.762557,30198.614249,6.216885,360.712501,408.439687,13.046037,55.644184,4.600348,1
13.512367,175.558371,33043.935595,6.106575,324.039319,598.266295,13.923608,,4.828335,1
9.363721,176.338415,23233.841888,6.675945,,548.059177,15.622644,53.955501,3.691290,0
6.510258,124.691758,18693.702756,7.932370,366.710200,440.430006,12.533598,73.413712,2.746028,1
8.019833,172.511239,19838.742607,11.324727,277.901407,445.181249,13.673421,47.630136,3.604087,0
11.837051,219.601282,12104.927284,7.233171,,455.797904,16.565693,65.458038,3.624295,0
9.475623,,32733.381564,6.572278,337.062344,427.513454,10.963620,59.167403,4.241454,1
1.797523,158.249356,26454.699926,7.354482,415.648984,395.015645,12.539063,93.336617,1.715303,0
2.952151,193.409664,9795.091928,8.168236,366.825414,416.746722,11.275650,98.746077,3.353925,0
12.478650,211.749069,10699.704771,7.769665,230.097018,439.741887,13.617863,48.343128,2.929915,0
7.807560,145.937368,15403.699627,7.160985,299.839830,409.975839,14.248890,59.603585,4.611515,0
8.266640,179.496608,34702.568827,6.043493,320.276981,496.237806,14.556538,87.706265,2.785927,0
2.281888,214.331643,8930.030959,6.645885,277.807872,364.392569,16.270991,85.892112,3.095426,1
1.918208,226.878369,20160.275577,8.570479,399.980174,452.725667,17.187525,65.542001,4.073338,0
3.033743,145.393921,22270.927049,8.696952,340.488943,322.809586,15.653526,47.610244,3.257950,0
4.556258,156.365560,11697.831395,5.441612,336.614008,447.994543,15.208966,88.174293,3.099908,1
7.824694,228.977537,18319.379523,8.508868,368.727984,353.063902,14.270866,60.950405,4.185641,0
5.214100,178.815217,34049.815561,5.492983,344.037997,439.750304,14.681587,56.109823,4.105988,0
9.485337,203.276105,30971.413065,10.584304,290.098769,432.862899,17.633991,53.428605,3.852040,1
6.038165,154.492286,8522.799114,7.897199,317.587707,485.205553,16.816886,73.233683,3.912775,0
7.200592,229.116050,24439.483681,8.654568,338.555826,474.919203,19.874096,78.837846,4.454834,0
13.326425,204.220305,20880.595099,7.079548,346.509708,443.648149,7.911904,75.513737,3.528419,1
0.591240,,30499.420819,7.386875,305.670599,498.332055,15.325766,84.800539,3.650235,1
8.915752,,10426.163714,9.535254,387.096038,374.674110,11.812306,67.909084,4.257799,0
10.306845,174.181530,21635.327679,3.832057,428.068683,568.348275,9.321827,80.644059,5.314778,0
2.521653,152.576872,26886.809034,6.533256,336.059567,346.710961,8.178724,69.587402,4.212331,0
12.047084,151.972761,11370.809822,9.288572,337.149140,432.236590,17.224276,36.352683,2.639310,1
1.719784,148.672565,20507.783360,6.423634,338.397702,435.072981,13.111811,30.008008,3.584761,1
11.322867,196.391815,20391.510576,7.308462,359.629271,390.447702,17.273162,37.683078,3.887027,1
2.697948,160.959354,24497.242469,5.676188,347.110386,494.667143,6.574353,79.620400,3.754864,0
5.968514,189.191624,15698.504281,9.337115,227.475732,371.061800,13.844830,87.745508,5.537934,0
5.537534,,43419.776208,4.183580,425.727868,402.891527,10.745324,47.972644,3.100738,0
8.012620,200.862803,26571.646899,3.232088,349.328311,422.993361,13.359749,70.711152,4.763857,0
8.884662,215.969564,11750.029227,7.372219,211.239578,378.532781,18.962583,92.090373,3.346279,0
0.566433,215.183253,14059.994478,7.726022,264.260186,421.700962,12.202774,85.522258,4.611319,1
11.407457,217.301346,11449.503821,6.135938,257.638295,414.873465,11.447023,66.180286,3.345930,0
7.369757,184.928659,21781.648693,4.107326,418.077456,500.835647,12.093823,68.262370,3.586118,0
12.858880,212.141871,21426.570347,7.463941,300.611299,463.087767,10.152917,69.227746,4.387444,1
2.365652,181.154667,27232.106160,7.005976,324.948550,385.896371,7.967605,67.629214,4.603182,0
6.220429,163.480590,23630.261368,6.993681,,434.186859,8.953012,,5.714221,1
13.376667,149.824540,15086.889294,5.891696,285.729035,497.297456,13.430053,74.040468,5.260915,1
8.885505,188.184228,17056.022359,5.956739,337.243069,313.916930,15.086060,,3.346354,1
7.099929,198.457087,26016.210037,8.799674,301.574726,454.070865,14.503687,72.289622,3.049281,0
6.583907,242.401249,27391.713768,8.539736,335.334711,497.931346,12.229113,95.082281,5.591291,0
12.811200,174.745116,9846.601807,7.146405,330.950865,325.904409,17.831375,100.620334,4.522002,0
0.108119,,16611.160219,7.323291,378.067545,298.854608,17.339088,49.960567,2.970567,0
13.867483,140.323326,28077.496408,8.232388,280.616776,330.205313,20.966639,91.450261,3.833996,1
6.592246,187.531701,15545.950114,9.824034,373.387581,363.097140,14.628213,80.333820,4.196548,0
11.504518,265.741922,21982.069291,3.818780,354.711643,279.408566,17.407383,24.510815,4.011156,0
6.766857,179.965515,13565.097214,8.832585,369.286410,452.942827,15.305219,79.338872,5.118894,0
11.577077,161.993262,30771.382440,6.808066,317.946976,363.904267,17.884413,77.989948,3.768908,1
1.378137,158.216245,18289.776726,5.551509,309.977949,351.686215,13.573449,66.228008,3.948766,0
5.959530,262.590277,17023.628150,6.598214,333.009000,436.859405,20.992072,22.320901,1.786161,1
10.781459,231.197212,25004.801194,7.570487,315.609473,442.125928,19.490294,60.453794,4.038287,0
13.949229,173.478975,19839.989152,6.542170,358.671342,412.967826,9.816903,110.028331,4.436925,0
7.184541,176.696647,23562.503116,7.109207,284.699226,426.416711,11.178932,60.774698,3.440537,0
1.040554,111.659387,31854.926386,7.022903,366.013896,514.446988,12.546132,52.957018,6.138871,1
10.465536,185.610466,21197.385230,5.647197,344.463089,530.254239,12.693007,60.833994,4.518086,0
9.075848,241.336484,22064.529192,7.325133,271.814496,490.176168,11.179754,60.690001,4.911709,0
2.095253,129.559447,34413.273480,6.996145,,549.820080,13.971257,56.426777,4.460620,1
2.934707,226.313450,20124.828029,7.170159,,504.740259,18.040225,33.995437,2.093774,1
7.026717,211.817783,19708.085877,7.936359,333.892159,475.940777,14.698704,58.670629,3.779204,0
2.326883,242.592345,29310.637876,7.860069,,402.458686,11.520771,,5.382852,0
12.831229,174.888485,10851.081403,6.995069,273.511502,490.361319,10.069174,68.309039,3.750619,0
13.870784,200.801304,31737.068892,7.603690,316.728168,315.948855,17.861040,70.946061,3.198553,1
10.533569,235.987533,20143.393229,8.188730,340.497275,446.831069,12.183574,74.858779,3.894584,0
11.815892,208.335440,15758.249743,7.543324,,443.427085,19.028492,106.018469,3.996794,0
4.637075,215.484849,17544.134407,9.147399,327.668698,379.225790,11.105487,81.925435,3.135681,1
1.493526,182.667800,15124.872391,5.990255,276.662899,458.909751,16.255027,64.824161,5.350327,1
10.206261,,27460.901340,5.641477,309.691571,451.302116,14.752904,89.981823,2.639626,1
11.115652,174.193190,16188.054939,4.061254,299.004272,354.437852,16.223972,45.144351,4.053010,1
9.726922,196.742345,3357.769676,8.183029,288.344404,378.735753,17.226700,59.202157,4.185466,0
2.478720,194.132265,15511.103580,6.609261,306.129094,289.861669,13.887869,78.571912,3.811156,1
0.373669,184.885864,26963.474356,6.541028,434.535696,420.671665,19.865986,64.093497,4.771891,1
7.763796,124.428008,19007.547437,9.452433,255.507400,491.113518,19.672566,60.356289,3.774467,0
2.098890,147.584750,15486.397459,8.528576,335.966959,358.948040,15.230603,74.254030,4.765802,0
4.125705,190.853709,11733.595819,6.578123,334.176248,437.708217,16.643659,91.628171,3.869486,0
6.669679,230.629820,30843.454466,6.700146,278.585973,371.280621,12.217439,51.790266,4.187340,0
3.512661,164.614272,16001.216926,7.438498,398.851840,312.504573,13.118959,75.299879,4.377156,0
13.059466,176.090917,26064.186739,8.956696,316.195635,486.975769,19.667578,40.689036,4.943874,1
4.499729,191.689972,3582.114730,7.004327,304.555836,438.268195,13.185180,77.999248,3.779251,0
7.853444,224.229141,18383.679683,7.336432,313.910839,309.162908,18.358820,57.374245,3.547173,0
13.621843,246.651484,13217.222045,4.290352,336.910636,479.579608,19.330934,57.827247,3.856495,0
9.392498,202.121379,18469.444982,7.861330,325.827956,418.356229,10.265239,73.777360,3.878799,0
5.400701,193.370743,22137.279201,6.770606,268.240801,306.308238,4.681171,65.358950,4.155666,0
10.542621,167.537781,17146.961969,5.366146,368.752335,588.611121,9.472263,60.905517,3.492421,0
2.709604,205.726202,24168.828917,4.624343,332.341575,346.883685,19.231343,82.460996,3.712836,0
1.455681,183.794136,30567.316687,8.135352,388.851830,503.687129,12.968613,43.063035,4.711367,1
0.542907,198.108593,21730.794447,4.682535,384.411621,492.753443,11.858911,79.678289,3.305413,0
9.349323,164.609018,10840.410505,10.683756,303.020238,503.168511,17.854264,72.992054,4.531085,0
9.211833,228.088249,29307.466723,3.621096,290.145297,322.065985,12.676369,77.261901,5.312344,1
9.393428,180.116933,14861.868583,6.245497,375.016802,491.342216,15.426667,43.723757,4.418477,0
9.427552,143.728005,20739.153676,4.574162,310.826252,578.940744,9.369002,81.079926,3.482284,0
8.158885,191.978913,30125.960389,6.298976,298.538067,360.866097,8.028499,82.716114,3.987804,0
13.184580,157.491477,21892.618136,9.444169,298.063002,541.196401,15.183110,59.122777,4.032336,1
6.437731,210.380076,19570.203203,5.600589,308.554336,502.749619,9.132857,67.023348,2.609692,1
1.726553,235.817304,19054.043407,4.282383,275.500560,434.372253,12.905809,54.975981,3.991596,1
3.499920,210.756723,10312.230601,7.727854,295.637762,383.909888,10.647177,52.770602,4.824514,0
5.717168,188.302904,17243.675418,8.178868,351.852530,441.154221,20.979425,63.197770,4.326528,0
8.572485,166.598584,10233.096705,7.314200,386.785053,563.960046,13.829032,67.986064,4.556443,0
5.008308,177.744309,24628.342374,4.141371,293.945020,430.238247,14.872837,61.211276,3.563659,1
6.099939,261.790647,16876.379521,7.774162,362.792325,479.251987,18.386710,73.230617,5.165655,0
4.110168,227.572286,20821.765556,5.299853,350.471979,406.513167,13.394763,69.447449,4.022619,0
10.188268,161.029969,29954.547133,6.865718,321.594526,291.869902,15.542407,85.709007,4.903729,0
11.831878,163.392649,27921.543032,9.806510,396.498265,267.120909,16.166487,61.109471,3.187378,1
4.742971,205.849136,23531.074588,5.218148,397.842748,588.096565,12.815327,56.221383,3.521399,0
11.204904,197.098626,28128.341588,8.896219,359.295416,585.825288,12.326649,77.157839,3.535482,0
2.759187,197.618110,27099.894085,7.752586,276.270508,509.260140,18.452121,88.635418,4.541202,1
13.648980,214.067552,20902.082868,4.522329,288.375004,434.309364,11.350289,25.484104,3.983749,1
4.986140,159.719440,26435.237945,10.188426,389.096077,395.819221,16.276365,65.425209,4.355238,1
9.259678,168.648487,32921.973660,5.335742,329.839054,562.441043,8.739054,69.764344,4.772172,0
8.430948,226.904469,18680.931112,6.842916,,450.787093,8.507895,57.000964,2.951403,0
1.150148,204.909069,23167.809812,6.334341,415.138946,524.579231,18.577390,68.847527,4.972462,1
8.201677,186.818999,7251.099066,8.497225,375.829194,503.081654,14.340531,74.294630,3.531868,0
0.652745,191.796632,13693.166615,5.941303,343.505784,268.639420,15.687064,74.397699,2.651170,0
6.798121,215.609442,21927.457846,5.219915,385.837134,313.814105,19.371695,47.236771,4.849768,0
7.520636,204.709968,17329.750888,8.961629,374.373310,504.981136,13.515647,68.054785,3.576273,1
13.327967,173.507056,22971.387891,6.340359,335.170600,453.992502,14.513874,104.087640,4.971227,0
2.549872,157.747091,18504.918217,7.534341,279.269125,325.764625,13.671791,42.826193,4.467497,1
0.680325,,19390.727342,7.705645,404.546176,511.991215,11.122066,51.416077,5.977647,1
8.777886,156.192379,20504.883499,8.627411,290.401504,482.966710,14.371612,81.821460,3.615961,0
4.339406,260.578169,15612.395162,6.646553,328.990830,410.824346,19.566617,22.580821,2.516227,0
7.703874,158.283841,26778.371605,6.445622,366.174665,496.621403,19.306435,68.004210,3.872216,0
3.577082,175.405117,14734.163467,6.891394,377.043580,440.251864,13.252599,72.076020,3.632890,0
9.664965,229.972662,21370.237205,6.692570,384.140604,477.524778,17.423748,70.703738,3.715654,1
1.761492,241.561765,31888.467804,7.945037,306.754356,502.542048,17.678631,61.357363,4.208157,0
7.166417,197.467468,22067.838418,6.762978,,563.331591,21.706665,44.395078,3.430594,0
10.801589,109.943583,15683.646384,5.418848,332.507989,447.323620,23.538349,81.632659,3.278932,1
12.491462,191.310061,16525.905150,5.758689,262.879889,493.297344,17.712085,59.401070,3.533729,1
4.589928,128.230595,25876.550821,7.151260,293.645747,455.412103,17.147225,88.596710,4.782558,1
7.681818,179.133171,26776.707542,7.263762,283.292505,387.507521,14.523111,78.582188,4.293915,0
13.343883,222.422749,14959.444209,6.231848,303.245327,315.767211,10.337155,53.408059,6.286202,1
1.938237,220.668947,15574.632834,6.550206,337.480606,386.162720,18.709670,55.980591,4.121133,0
11.622999,,38201.485410,7.284604,313.999134,446.082327,13.409433,64.232035,2.677823,1
10.258353,203.257957,13719.231269,7.468737,318.542450,436.767847,13.179503,76.390292,4.525644,0
13.524469,215.308448,34060.427006,6.159725,290.152090,339.479441,12.425026,68.196175,4.739921,1
6.839665,182.730231,22642.729695,6.012061,306.210407,432.270712,16.497078,60.132402,3.969400,0
6.373763,183.389268,15477.867332,8.902074,295.956429,472.556730,18.142684,64.706994,2.978498,1
7.634690,233.976767,18876.828727,5.378028,335.366483,416.660324,14.896395,58.910722,4.577274,1
5.056684,210.910905,17914.201154,6.943099,371.153745,546.680142,11.842016,88.627201,3.110608,0
0.816382,234.163864,17906.090299,7.558310,288.215038,393.828324,16.046034,61.914331,4.750342,0
7.960306,208.387501,24228.386019,6.086355,302.789842,601.012353,11.389816,62.857209,3.662360,0
5.457944,207.843337,6288.757949,8.162985,325.707188,401.314887,17.447395,82.588266,3.281709,0
7.074504,222.016878,30128.429834,5.362763,298.559361,636.543843,10.060518,38.460784,3.825610,1
9.793720,218.393725,24908.251919,8.858454,347.061400,502.259035,10.331350,75.776597,5.882307,0
5.513454,250.339462,14032.342089,8.233879,394.237697,493.451154,14.198256,57.292261,3.880726,0
2.269661,214.593505,7445.040572,6.913468,334.313955,488.628151,11.484850,105.247927,3.157662,0
11.630639,180.481207,35540.894915,7.787577,374.736836,522.660825,11.727526,74.900137,5.537240,1
13.218910,182.979210,7169.049418,6.410415,413.339529,396.095090,13.876612,51.716737,4.309757,0
3.286981,165.250698,23598.496323,8.218730,391.878272,392.617380,16.415680,,3.990518,1
8.551532,202.879965,25766.320249,8.703794,282.132576,375.053418,12.694629,52.410094,3.973653,0
5.282983,173.073251,10528.145167,5.962567,341.909549,466.886152,18.214752,63.141051,3.943669,0
9.826369,153.694918,31310.183966,7.690147,344.263065,459.468851,15.573700,66.684396,4.725447,1
0.765422,216.181264,7546.620858,6.824219,325.080349,532.764045,12.644433,48.480650,4.505890,0
12.871648,242.784440,5570.704899,9.058511,341.315224,291.507957,12.904188,44.027029,3.517453,0
11.964517,144.394180,10003.320529,5.905910,319.067237,442.869496,7.771902,69.702903,4.673711,0
1.941914,226.462015,13668.674361,8.592072,269.958119,369.979745,16.660975,77.070602,3.826067,0
8.974796,202.390956,32945.198434,7.352903,265.233628,604.483079,13.354803,63.305672,4.357956,1
4.628433,162.720316,10294.640045,7.417286,248.550382,469.288033,14.884749,57.373311,2.518960,0
2.940403,173.441741,37283.637252,6.270721,352.860230,291.712138,14.660573,,3.228847,0
11.864821,189.373623,22470.409916,8.310657,284.900389,364.165170,15.857697,77.324250,4.353442,0
10.541989,268.890900,29608.439158,9.451447,369.934455,245.244870,9.115257,45.559057,4.878356,1
8.080481,203.113628,25385.529562,5.983242,310.030961,559.221377,7.263578,79.814729,3.585158,0
8.686073,246.147691,14348.339560,8.724569,345.373027,431.626415,16.724841,,3.963646,0
12.176082,176.328712,18291.341442,10.305544,421.905208,366.611958,11.291791,78.599441,4.294300,1
4.779432,229.502763,24864.124377,3.702841,280.465297,473.563973,12.961171,75.556827,4.274165,1
6.902009,221.450896,24547.221338,9.130746,353.107648,429.526242,14.075563,67.903595,4.826985,0
3.211298,173.988841,38197.530534,7.485198,325.329017,429.561459,17.875237,71.350403,4.100143,1
6.343434,177.056966,12946.640463,6.293291,331.944738,346.147215,11.542458,80.446666,4.032429,1
2.392913,211.230530,9172.499067,5.015621,331.044548,408.017717,14.082165,60.962058,4.192954,0
4.838514,145.021564,10182.587300,6.472644,362.930587,300.954762,6.186041,57.686628,4.652769,0
9.004827,194.717678,9339.976000,6.986230,337.021668,479.541933,14.239621,57.808780,4.949991,0
3.873615,154.108550,19271.569300,8.444655,363.914061,448.818284,15.252316,40.143868,4.201596,0
9.140071,195.686182,23686.694367,4.832229,280.935900,377.272559,14.654341,70.648042,4.317783,1
11.159767,209.204740,37789.425480,8.523225,382.525459,306.383246,14.458656,48.589777,3.842605,0
8.814155,217.723136,21796.069364,5.871582,329.623057,445.323132,8.133969,79.728698,3.469959,0
6.570012,208.344382,15458.175020,9.116229,283.781773,498.666303,14.523514,59.791324,5.045534,0
5.470291,189.624498,22054.026362,6.967464,341.047267,500.915190,13.180713,74.459649,3.574792,0
1.013184,178.452017,38271.186889,5.494112,378.098320,373.071822,12.430946,95.601571,2.989774,0
10.727296,168.360471,16406.116166,7.033949,350.698644,325.868822,16.600998,70.126044,3.913805,0
13.376378,176.213539,13229.760915,6.089908,345.000948,372.906248,9.330520,53.710643,4.793574,0
3.377202,181.957677,25077.099285,8.822852,356.897614,374.099989,12.518096,24.482676,4.474534,1
9.748462,179.060654,27180.488672,6.665046,371.793831,477.305383,15.025697,,4.100237,1
8.438730,201.263901,27259.811678,6.118822,307.730227,438.089176,13.871387,80.451470,4.255413,0
11.378385,173.862446,26315.280981,7.379019,359.942820,501.747384,13.719392,35.317461,4.241626,0
9.562018,144.797185,29643.132522,9.960543,307.283406,442.830041,9.120549,66.309719,3.879655,1
2.745051,217.058738,36876.804832,6.633790,381.860208,421.471466,19.037429,60.583822,4.192439,0
1.888849,171.409002,37058.042321,6.412121,305.641772,466.998561,8.694242,67.087809,3.841644,1
4.715366,142.170490,29945.833502,5.022531,391.473441,461.333754,14.411319,51.201720,4.370020,0
2.605797,165.958705,24314.067589,8.591182,327.437767,392.504998,17.293134,43.019862,3.906291,1
8.433267,184.459840,13885.622017,5.395205,322.002564,444.411576,13.883817,,2.771478,1
1.230117,188.333022,15518.319923,6.093045,304.682868,288.350134,16.342686,40.655096,3.390523,0
9.453956,202.088580,9008.595196,6.375419,,414.609786,17.459185,82.090066,4.107091,0
10.994759,256.740184,15965.188059,7.527319,284.144057,293.113738,16.859424,,4.162011,0
0.578858,153.350035,22305.477327,8.461542,389.656151,470.686502,9.258949,47.723173,4.571131,1
12.420990,246.791927,28238.897170,5.113047,301.951823,317.301054,15.526206,101.439102,3.253648,0
11.484295,200.782377,10507.750595,5.833491,341.846565,455.375140,15.083263,53.599434,4.027172,0
0.597428,185.237374,32821.192293,7.929276,316.005047,407.598264,20.088730,32.704791,3.403003,0
7.666568,123.633594,19271.603378,7.993209,287.053860,424.821539,12.940825,45.850374,2.710400,1
0.387783,186.158151,4670.288078,7.830588,255.864250,282.144982,20.744087,24.640770,3.637948,0
6.675891,216.242086,23803.619227,9.244991,338.432382,363.024919,8.839738,57.271233,4.110273,1
1.134989,161.629005,12789.006333,10.032649,354.176216,481.688012,12.981457,77.845507,3.794928,1
8.062253,146.443343,13263.650468,6.630183,285.607301,372.769424,22.428945,49.975923,4.441614,0
1.079284,153.451693,20280.489579,5.028161,253.313503,361.889308,15.520974,68.852543,4.445422,1
1.248538,200.715961,11176.035298,5.308743,428.876705,352.884358,17.368591,72.437705,2.644714,0
13.590717,196.387867,21328.075511,6.245819,,382.852725,17.637571,78.049591,5.296841,1
11.321004,246.295712,22354.332659,7.873269,287.865885,502.176018,17.287523,69.331295,4.401287,0
9.417039,179.730508,30594.089529,5.138379,311.116990,544.532770,17.902102,84.018557,3.503264,0
11.022948,220.880090,12664.364970,6.640538,339.813287,400.610634,8.493695,41.123643,3.018532,0
2.993296,156.022796,10264.778496,7.380122,365.989648,403.440797,10.336560,65.653030,4.196974,0
1.449418,187.950725,43237.643244,7.940328,413.614126,438.892608,13.160588,72.333280,3.995162,1
4.509145,230.218762,15448.055779,9.720765,344.053649,430.524075,14.644202,28.127369,3.324221,0
10.653789,185.850580,32486.703979,10.169158,292.090155,335.569558,14.338677,80.542815,3.920503,0
10.575987,211.841603,19678.810255,3.224628,,391.827184,14.447172,80.770268,3.024463,0
10.046389,154.269364,17661.884867,5.804779,385.411823,435.431080,9.705886,62.083491,3.102590,0
5.837829,164.940386,39597.825097,8.772770,311.891160,391.255097,14.160553,82.276473,3.695931,0
7.121664,177.584874,28406.618940,9.364045,369.417706,460.896122,10.510280,100.961199,3.853495,0
10.360022,158.750565,17138.445644,7.113413,279.144495,496.094068,10.279914,89.799425,3.735645,0
8.225331,180.143995,18817.680501,7.544868,,340.100585,14.252448,67.039017,4.455026,0
3.098327,241.982769,27350.995499,7.561292,352.225567,354.287148,12.358540,63.177287,4.735387,1
6.581722,187.643133,19651.130743,6.531944,393.911254,413.397861,13.602137,70.970661,5.491987,0
13.087802,203.191703,25712.386812,8.657431,313.526096,312.608282,12.663164,40.878337,4.131041,1
13.454990,245.356305,18162.669420,5.171988,343.371942,539.577571,10.839869,57.865415,3.743204,1
1.084413,195.997573,19743.629184,5.515573,406.276532,438.004120,14.103922,62.850956,3.347322,0
1.675534,190.530623,23355.973935,9.145766,378.865243,455.600250,13.927462,53.193451,3.897406,1
0.812206,179.727238,19506.097401,7.326747,316.837536,493.857476,10.073527,74.010480,3.386135,0
7.074515,231.192829,9195.448626,5.312135,307.095407,256.453892,9.006624,43.138982,4.007732,0
12.574159,224.618412,21968.793866,4.178973,324.334443,443.230174,13.291203,,5.107507,1
7.209000,261.280431,12466.342068,10.027795,325.692511,332.356418,18.989610,44.950314,4.889560,0
4.657376,261.881913,17604.187691,8.010240,311.515035,434.917245,13.181184,82.411094,4.745376,0
12.335523,147.768322,17054.568046,5.227266,373.852920,418.187100,16.355312,59.576155,3.652455,1
3.380349,220.294232,11783.192353,5.754198,340.912502,369.329369,10.853549,54.742708,3.776414,0
7.693348,263.620225,37577.160873,6.708895,408.032355,430.179386,15.233105,65.248463,4.638521,0
12.396615,206.229533,7835.517233,8.528698,307.836690,512.952820,5.451124,82.779150,4.349446,0
12.202065,201.402199,31357.760703,8.069183,375.817894,524.469655,14.091410,56.904087,3.476796,1
1.850477,159.347540,10108.505942,4.443964,363.084839,455.355353,9.181484,75.012148,2.770141,1
4.271052,232.907299,16682.559347,9.607304,347.322963,319.108944,13.509068,68.715594,4.097772,0
5.708844,163.907039,28636.245861,8.470631,331.721785,463.673277,11.478635,41.952993,4.449160,0
10.815398,201.943870,21135.647231,6.610338,388.327925,370.159847,15.903426,70.498002,3.391437,0
9.613586,185.653940,22748.396290,4.576945,272.610880,384.292645,18.756870,59.060823,4.026605,1
7.514225,211.241322,37547.596995,6.684785,279.763124,469.960837,11.154652,73.281124,3.796584,0
5.276023,,26719.705934,8.246612,347.682159,445.119962,8.954178,82.516320,3.235493,0
4.016750,182.912815,31864.233711,5.527279,461.946634,460.791325,18.229557,51.924301,4.330256,0
8.154615,229.606486,22774.417049,8.390054,380.956032,475.488240,9.444371,62.505011,3.385992,1
11.253450,195.255510,21652.034075,7.894338,292.609308,422.209067,10.838005,64.985921,3.125104,0
4.917935,,21359.783713,6.328654,410.312733,499.765230,13.974935,57.839853,2.709975,0
3.978416,175.105277,35262.995696,7.888198,363.684630,414.319788,11.715526,76.207111,3.356381,1
0.137221,244.046708,-6362.944476,9.115077,299.662917,299.482412,13.204957,43.703878,2.798977,0
1.545329,213.335237,24514.426569,7.546008,270.860750,488.149385,11.571866,71.545381,4.154375,0
1.837514,235.811568,25469.915675,5.800111,335.255222,334.963545,12.452958,56.788963,3.072395,0
6.050874,221.418288,6307.391216,6.699526,319.058629,405.868820,20.386636,66.823658,3.321630,0
10.861683,146.052648,23013.417600,6.090088,,479.984287,13.031076,55.466307,4.046542,0
5.661401,113.927106,18904.556137,6.858516,288.243465,554.731884,12.474864,45.982431,3.700827,0
2.044598,230.473325,12593.247056,9.375917,355.413871,388.460406,18.359048,63.502642,3.610428,0
2.350899,,22704.783163,5.577872,377.851927,357.129702,18.829968,69.120778,4.390191,0
13.340389,183.375185,11080.203088,10.674389,310.386267,390.313206,16.134649,78.597719,4.871456,0
8.682579,169.499976,33749.551131,5.138783,288.668592,553.624749,16.108310,79.600204,4.603962,1
4.150700,178.433505,9725.738779,11.915586,385.637141,423.996909,18.183524,58.426167,3.883930,0
11.822525,205.902683,10492.759581,9.229922,,421.827159,16.840353,72.996012,4.289831,0
13.264223,224.637590,17035.028139,7.122756,366.935231,441.422154,17.253656,103.304845,3.491269,0
7.653861,186.820509,20740.349573,5.960203,416.112094,450.537367,13.391252,58.836302,4.582241,0
6.342606,126.076242,26527.352459,7.809467,341.048322,309.782030,12.628260,94.502871,3.543212,0
5.411853,215.201597,23519.200509,3.408744,368.566146,423.396657,18.321604,31.659168,4.727933,0
5.251242,205.620201,21499.680624,5.433871,355.025473,483.846990,15.605374,82.499677,4.469238,0
12.097868,176.328483,-1688.047138,9.928733,339.298913,395.664165,19.471378,63.836976,3.653300,1
9.969637,154.497540,16982.174862,6.850191,373.805703,429.429201,20.618887,71.535272,3.364491,1
12.762662,153.094882,20099.169033,7.253570,411.291405,425.319144,14.615481,39.526416,2.396039,1
0.463206,236.146796,29085.169422,3.206184,351.846758,407.276666,12.948096,74.726562,3.866336,0
1.843941,176.262704,11823.991044,6.339180,374.654025,344.464078,14.667433,62.169721,3.599185,0
7.346359,234.609326,24257.756883,4.451446,325.263875,393.166427,15.409457,65.234246,3.413323,0
8.217908,188.009105,17395.416344,5.826869,339.948720,382.002623,11.013656,54.607320,4.041533,0
6.023048,224.128512,13876.943100,5.827938,359.694084,480.495735,21.848881,37.233525,4.155151,0
7.246011,166.303022,20656.470075,5.439973,345.209678,560.367615,19.479854,44.095213,4.515500,0
12.618752,155.449395,18936.819604,9.612501,345.741897,287.635076,15.316232,64.298678,3.956269,0
7.880204,189.514524,21971.264322,5.724346,300.920389,401.523813,11.133024,63.227077,3.621650,0
3.668990,140.272107,20225.608384,7.344523,360.616358,410.008148,9.144670,72.611843,2.896879,1
6.997783,,28654.988075,8.589315,357.537536,355.633982,16.932308,53.363160,2.452635,1
4.167592,210.944523,27918.748920,9.253822,389.834511,579.141767,12.930591,53.055656,4.193292,0
8.827006,246.107008,11597.342226,7.829755,309.995915,406.078942,15.530281,88.169471,3.639940,0
8.223187,201.728933,34076.330642,4.617042,313.333284,295.258260,16.616919,79.708063,4.131512,0
9.912395,142.963864,32875.815643,8.992693,355.118182,367.101727,13.493843,85.043659,4.119239,1
13.636420,163.017854,28429.422137,7.297313,337.610722,547.363136,18.231196,79.269634,3.939916,1
